label,text,language
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",English
ham,Sitting ard nothing to do lor. U leh busy w work?,English
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,English
ham,Sorry. || mail? ||,English
ham,Ya just telling abt tht incident..,English
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,English
ham,Ugh just got outta class,English
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",English
ham,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,English
ham,Ok. I.ll do you right later.,English
ham,Have your lunch and come quickly and open the door:),English
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,English
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,English
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",English
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,English
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,English
ham,My phone,English
ham,"Haha figures, well I found the piece and priscilla's bowl",English
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",English
ham,yay! finally lol. i missed our cinema trip last week :-(,English
ham,All day working day:)except saturday and sunday..,English
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,English
ham,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",English
ham,You getting back any time soon?,English
ham,", how's things? Just a quick question.",English
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?",English
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,English
ham,I can ask around but there's not a lot in terms of mids up here,English
ham,Be sure to check your yahoo email. We sent photos yesterday,English
ham,What was she looking for?,English
ham,Wherre's my boytoy ? :-(,English
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,English
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",English
ham,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,English
ham,"Yeah, probably earlier than that",English
ham,Change windows logoff sound..,English
ham,I'm also came to room.,English
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,English
ham,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,English
ham,"Cool, text me when you head out",English
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",English
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",English
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,English
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",English
ham,You said to me before i went back to bed that you can't sleep for anything.,English
ham,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,English
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,English
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,English
ham,I will come to ur home now,English
ham,Free any day but i finish at 6 on mon n thurs...,English
ham,Will you be here for food,English
ham,"life alle mone,eppolum oru pole allalo",English
ham,Nite...,English
ham,Two fundamentals of cool life: \Walk,English
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",English
ham,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,English
ham,I just saw ron burgundy captaining a party boat so yeah,English
ham,I'm serious. You are in the money base,English
ham,Already one guy loving you:-.,English
ham,Staff of placement training in Amrita college.,English
ham,I always chat with you. In fact i need money can you raise me?,English
ham,I'm job profile seems like bpo..,English
ham,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",English
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",English
ham,Are you willing to go for apps class.,English
ham,Hanging out with my brother and his family,English
ham,No it will reach by 9 only. She telling she will be there. I dont know,English
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month,English
ham,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",English
ham,Try neva mate!!,English
ham,Yeah that'd pretty much be the best case scenario,English
ham,I not free today i haf 2 pick my parents up tonite...,English
ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,English
ham,Should i send you naughty pix? :),English
spam,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",English
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",English
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",English
ham,Prepare to be pounded every night...,English
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",English
ham,Good evening! How are you?,English
ham,I'm at home. Please call,English
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,English
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",English
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,English
ham,What happen dear. Why you silent. I am tensed,English
ham,"I'll get there at 3, unless you guys want me to come some time sooner",English
ham,If you are not coughing then its nothing,English
ham,ÌÏ come lt 25 n pass to me lar,English
ham,I'm e person who's doing e sms survey...,English
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,English
ham,Thank You meet you monday,English
ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!,English
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",English
ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",English
ham,"Dad wanted to talk about the apartment so I got a late start, omw now",English
ham,I love you both too :-),English
ham,Lol u still feeling sick?,English
ham,Din i tell u jus now 420,English
ham,am up to my eyes in philosophy,English
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,English
ham,Ok lor. I'm in town now lei.,English
ham,I had it already..sabarish asked me to go..,English
ham,No da. . Vijay going to talk in jaya tv,English
spam,URGENT! We are trying to contact U Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,English
ham,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!,English
spam,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,English
ham,Still chance there. If you search hard you will get it..let have a try :),English
spam,"Auction round 4. The highest bid is now å£54. Next maximum bid is å£71. To bid, send BIDS e. g. 10 (to bid å£10) to 83383. Good luck.",English
ham,Do you always celebrate NY's with your family ?,English
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",English
ham,Its ok..come to my home it vl nice to meet and v can chat..,English
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + å£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,English
ham,Sent me de webadres for geting salary slip,English
ham,She's fine. Sends her greetings,English
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,English
ham,But you dint in touch with me.,English
ham,"Yup, leaving right now, be back soon",English
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,English
ham,Yeah sure I'll leave in a min,English
ham,And do you have any one that can teach me how to ship cars.,English
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",English
ham,Yeah confirmed for you staying at  that weekend,English
ham,They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..,English
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",English
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",English
ham,Ard 4 lor...,English
ham,You are right. Meanwhile how's project twins comin up,English
ham,I sent your maga that money yesterday oh.,English
spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,English
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,English
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,English
ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,English
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,English
ham,How much would it cost to hire a hitman,English
ham,I anything lor...,English
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,English
ham,Huh but i cant go 2 ur house empty handed right?,English
ham,Good morning princess! Happy New Year!,English
spam,Congratulations YOU'VE Won. You're a Winner in our August å£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,English
ham,"Aight, we'll head out in a few",English
ham,Then wat r u doing now? Busy wif work?,English
ham,I know you mood off today,English
ham,"Jay told me already, will do",English
ham,Cps is causing the outages to conserve energy.,English
ham,"I'm not sure, I was just checking out what was happening around the area",English
ham,Hey morning what you come to ask:-) pa...,English
ham,Jordan got voted out last nite!,English
ham,"That means you got an A in epi, she.s fine. She.s here now.",English
ham,I have no idea where you are,English
ham,Pls come quick cant bare this.,English
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",English
ham,No. I.ll meet you in the library,English
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",English
ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,English
ham,Ok c Ì_ then.,English
ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?,English
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",English
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,English
ham,Hey check it da. I have listed da.,English
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,English
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,English
ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,English
ham,Goin to workout lor... Muz lose e fats...,English
ham,"Damn, poor zac doesn't stand a chance",English
ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),English
ham,Yeah right! I'll bring my tape measure fri!,English
ham,Should I head straight there or what,English
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,English
ham,Thank you princess! You are so sexy...,English
ham,Oooh I got plenty of those!,English
ham,Hui xin is in da lib.,English
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,English
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",English
ham,"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\""""",English
ham,You know what hook up means right?,English
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",English
ham,Wat's da model num of ur phone?,English
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,English
spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",English
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,English
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",English
ham,* Thought I didn't see you.,English
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp å£1.50/msg.,English
ham,Carlos says we can pick up from him later so yeah we're set,English
ham,"Hey babe, my friend had to cancel, still up for a visit ?",English
ham,Hmm ill have to think about it... ok you're forgiven! =D,English
ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",English
ham,Want to send me a virtual hug?... I need one,English
ham,"Probably not, still going over some stuff here",English
ham,It has issues right now. Ill fix for her by tomorrow.,English
ham,Why i come in between you people,English
ham,Senthil group company Apnt 5pm.,English
ham,Oh really?? Did you make it on air? What's your talent?,English
ham,Studying. But i.ll be free next weekend.,English
ham,R u here yet? I'm wearing blue shirt n black pants.,English
ham,Wait.i will come out.. &lt;#&gt;  min:),English
ham,I will reach ur home in  &lt;#&gt;  minutes,English
ham,Well then you have a great weekend!,English
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?",English
ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",English
ham,Huh? 6 also cannot? Then only how many mistakes?,English
ham,Ha... U jus ate honey ar? So sweet...,English
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,English
ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",English
ham,Thanks for loving me so. You rock,English
ham,Yeah imma come over cause jay wants to do some drugs,English
ham,Ok thanx... Take care then...,English
ham,Yup. Thk of u oso boring wat.,English
ham,"came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",English
ham,Moji just informed me that you saved our lives. Thanks.,English
ham,Whos this am in class:-),English
ham,Hey r Ì_ still online? I've finished the formatting...,English
ham,Great! So what attracts you to the brothas?,English
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub,English
ham,LOL what happens in Vegas stays in vegas,English
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnåÕt make ur båÕday 2 hun!",English
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...,English
ham,Dad says hurry the hell up,English
ham,Wake me up at  &lt;#&gt;  am morning:),English
ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",English
ham,Great! I shoot big loads so get ready!,English
ham,I'll meet you in the lobby,English
ham,You still coming tonight?,English
ham,What happen dear tell me,English
ham,"Sir, i am waiting for your call, once free please call me.",English
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,English
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,English
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",English
ham,I am in tirupur.  call you da.,English
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,English
ham,S:)but he had some luck.2 catches put down:),English
ham,How i noe... Did Ì_ specify da domain as nusstu... ÌÏ still in sch...,English
ham,Oh...i asked for fun. Haha...take care. Ì_,English
ham,Shall i get my pouch?,English
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,English
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",English
ham,Kent vale lor... ÌÏ wait 4 me there ar?,English
ham,Ok. Very good. Its all about making that money.,English
ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),English
ham,Aight do you still want to get money,English
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,English
ham,"Sorry pa, i dont knw who ru pa?",English
ham,Wat u doing there?,English
ham,If i not meeting Ì_ all rite then i'll go home lor. If Ì_ dun feel like comin it's ok.,English
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",English
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",English
ham,Networking technical support associate.,English
ham,I'm gonna rip out my uterus.,English
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,English
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",English
ham,"Yeah why not, is the gang all ready",English
ham,Blank is Blank. But wat is blank? Lol,English
ham,I'm in a movie... Collect car oredi...,English
ham,We left already we at orchard now.,English
spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",English
ham,Nothing spl..wat abt u and whr ru?,English
ham,No chikku nt yet.. Ya i'm free,English
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",English
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,English
ham,"I guess you could be as good an excuse as any, lol.",English
ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",English
ham,Old Orchard near univ. How about you?,English
ham,"4 tacos + 1 rajas burrito, right?",English
ham,"ItÛ÷s å£6 to get in, is that ok?",English
ham,Hows the street where the end of library walk is?,English
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",English
ham,We stopped to get ice cream and will go back after,English
ham,Did you stitch his trouser,English
spam,2/2 146tf150p,English
ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,English
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",English
ham,Nobody names their penis a girls name this story doesn't add up at all,English
ham,"Aight, let me know when you're gonna be around usf",English
ham,I'm not. She lip synced with shangela.,English
ham,ÌÏ neva tell me how i noe... I'm not at home in da aft wat...,English
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",English
spam,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,English
ham,"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",English
ham,"Haha... Sounds crazy, dunno can tahan anot...",English
ham,Why are u up so early?,English
ham,Ya that one is slow as poo,English
ham,"\Im on gloucesterroad what are uup to later?\""""",English
ham,Lol no ouch but wish i'd stayed out a bit longer,English
ham,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply",English
ham,We'll join the  &lt;#&gt;  bus,English
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,English
ham,K.i will send in  &lt;#&gt;  min:),English
ham,Would me smoking you out help us work through this difficult time,English
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p",English
ham,Yes.mum lookin strong:),English
ham,"Sir Goodmorning, Once free call me.",English
ham,Where are you call me.,English
ham,Love it! The girls at the office may wonder why you are smiling but sore...,English
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",English
ham,Does uncle timi help in clearing cars,English
ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,English
ham,Ok... But bag again..,English
ham,Ok lor. Msg me b4 u call.,English
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",English
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night""",English
spam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",English
ham,Then ur physics get a-?,English
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",English
ham,How r Ì_ going to send it to me?,English
ham,Can you do online transaction?,English
ham,Dear got train and seat mine lower seat,English
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,English
ham,WHORE YOU ARE UNBELIEVABLE.,English
spam,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",English
ham,Are you sure you don't mean \get here,English
ham,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",English
spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",English
ham,Love it! I want to flood that pretty pussy with cum...,English
ham,Hey are you angry with me. Reply me dr.,English
ham,Short But Cute: \Be a good person,English
ham,Also remember the beads don't come off. Ever.,English
ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,English
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,English
ham,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",English
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,English
ham,"It's ok, at least armand's still around",English
ham,No da. I am happy that we sit together na,English
ham,Yup song bro. No creative. Neva test quality. He said check review online.,English
ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",English
ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,English
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a å£900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,English
ham,Pls dont restrict her from eating anythin she likes for the next two days.,English
ham,Mm you ask him to come its enough :-),English
ham,At the funeral home with Audrey and dad,English
ham,"Aight, can you text me the address?",English
ham,Excellent! Wish we were together right now!,English
ham,Yep then is fine 7.30 or 8.30 for ice age.,English
ham,Pls i wont belive god.not only jesus.,English
ham,Can. Dunno wat to get 4 her...,English
ham,"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",English
ham,How long does it take to get it.,English
ham,This is my number by vivek..,English
spam,74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC,English
ham,"sorry brah, just finished the last of my exams, what up",English
ham,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",English
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,English
ham,Just normal only here :),English
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",English
ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,English
ham,Hi. I'm always online on yahoo and would like to chat with you someday,English
ham,"Goodmorning,my grandfather expired..so am on leave today.",English
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max,English
ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,English
ham,"Sure, I'll see if I can come by in a bit",English
ham,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,English
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,English
ham,Watching tv lor. Nice one then i like lor.,English
ham,I'm thinking that chennai forgot to come for auction..,English
ham,Then Ì_ come n pick me at 530 ar?,English
ham,Early bird! Any purchases yet?,English
ham,Went to pay rent. So i had to go to the bank to authorise the payment.,English
ham,"Erm Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",English
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,English
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,English
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",English
ham,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,English
ham,"Yeah that's what I thought, lemme know if anything's goin on later",English
ham,Mmmm.... I cant wait to lick it!,English
ham,Pls go there today  &lt;#&gt; . I dont want any excuses,English
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com,English
ham,U in town alone?,English
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps,English
ham,We have all rounder:)so not required:),English
ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?",English
ham,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",English
